School DBN,date,temperature_2m_mean (°C),precipitation_sum (mm),absent_rate,present_rate
07X154,2018/09,21.279999999999998,13.366666666666667,0.05468818517702366,0.9453118148229763
07X154,2018/10,13.759090909090908,2.7409090909090907,0.04957630844110896,0.950423691558891
07X154,2018/11,6.911111111111111,6.238888888888889,0.07017238789645637,0.9298276121035437
07X154,2018/12,2.393333333333333,3.5600000000000005,0.06993820167472861,0.9300617983252714
07X154,2019/01,-0.8428571428571429,2.085714285714286,0.08287404826211765,0.9120086809489698
07X154,2019/02,0.892857142857143,3.0500000000000003,0.05963447883952642,0.9403655211604736
07X154,2019/03,2.785,2.825,0.06780602537920441,0.9321939746207957
07X154,2019/04,9.2125,3.5125,0.07778617895457658,0.9222138210454234
07X154,2019/05,15.477272727272727,3.227272727272727,0.05930297923570305,0.9332182307945633
07X154,2019/06,20.146666666666665,7.493333333333334,0.12414467253176929,0.8758553274682307
07X157,2018/09,21.279999999999998,13.366666666666667,0.09380454190376379,0.9061954580962363
07X157,2018/10,13.759090909090908,2.7409090909090907,0.0807860096301788,0.9192139903698212
07X157,2018/11,6.911111111111111,6.238888888888889,0.10948947524426668,0.8905105247557334
07X157,2018/12,2.393333333333333,3.5600000000000005,0.1132861182299305,0.8867138817700695
07X157,2019/01,-0.8428571428571429,2.085714285714286,0.13928948103669306,0.8587607626828421
07X157,2019/02,0.892857142857143,3.0500000000000003,0.10471474403728098,0.889502943037549
07X157,2019/03,2.785,2.825,0.10774822675086959,0.8922517732491304
07X157,2019/04,9.2125,3.5125,0.1029877469604159,0.8970122530395841
07X157,2019/05,15.477272727272727,3.227272727272727,0.10678375888365096,0.893216241116349
07X157,2019/06,20.146666666666665,7.493333333333334,0.2200260125004516,0.7799739874995484
07X161,2018/09,21.279999999999998,13.366666666666667,0.0858375459554486,0.9141624540445513
07X161,2018/10,13.759090909090908,2.7409090909090907,0.0793653547451213,0.9206346452548787
07X161,2018/11,6.911111111111111,6.238888888888889,0.10024964328806563,0.8997503567119344
07X161,2018/12,2.393333333333333,3.5600000000000005,0.098504340114405,0.9014956598855951
07X161,2019/01,-0.8428571428571429,2.085714285714286,0.12638712991336684,0.8736128700866332
07X161,2019/02,0.892857142857143,3.0500000000000003,0.08323852421077435,0.9095598296986908
07X161,2019/03,2.785,2.825,0.10458022937525635,0.8859547500486119
07X161,2019/04,9.2125,3.5125,0.08968756363558579,0.9103124363644142
07X161,2019/05,15.477272727272727,3.227272727272727,0.09410235499875742,0.9058976450012426
07X161,2019/06,20.146666666666665,7.493333333333334,0.23556131058142524,0.7644386894185747
07X179,2018/09,21.279999999999998,13.366666666666667,0.08246202169730735,0.9133713116360259
07X179,2018/10,13.759090909090908,2.7409090909090907,0.0768969792577907,0.9201798988480263
07X179,2018/11,6.911111111111111,6.238888888888889,0.10956274706404362,0.8904372529359564
07X179,2018/12,2.393333333333333,3.5600000000000005,0.11513515314324455,0.8848648468567555
07X179,2019/01,-0.8428571428571429,2.085714285714286,0.12766206326995494,0.8723379367300451
07X179,2019/02,0.892857142857143,3.0500000000000003,0.10356076633312551,0.8929718272868467
07X179,2019/03,2.785,2.825,0.09787037966947261,0.8998420386311811
07X179,2019/04,9.2125,3.5125,0.09608871248134038,0.9039112875186596
07X179,2019/05,15.477272727272727,3.227272727272727,0.09887839433293978,0.9011216056670602
07X179,2019/06,20.146666666666665,7.493333333333334,0.18398918610644993,0.8160108138935501
07X221,2018/09,21.279999999999998,13.366666666666667,0.05950584499253178,0.9404941550074681
07X221,2018/10,13.759090909090908,2.7409090909090907,0.04668517304574391,0.9533148269542561
07X221,2018/11,6.911111111111111,6.238888888888889,0.0572981130012054,0.9427018869987945
07X221,2018/12,2.393333333333333,3.5600000000000005,0.06770701215406634,0.9322929878459336
07X221,2019/01,-0.8428571428571429,2.085714285714286,0.06656957131355078,0.7930581915398685
07X221,2019/02,0.892857142857143,3.0500000000000003,0.06739925575127508,0.9326007442487249
07X221,2019/03,2.785,2.825,0.061081060829575096,0.9389189391704249
07X221,2019/04,9.2125,3.5125,0.07251557091694535,0.9274844290830546
07X221,2019/05,15.477272727272727,3.227272727272727,0.07216471217636368,0.9278352878236362
07X221,2019/06,20.14375,7.5625,0.07317073170731707,0.6062309451219512
07X223,2018/09,21.279999999999998,13.366666666666667,0.057779241088463655,0.9422207589115363
07X223,2018/10,13.759090909090908,2.7409090909090907,0.060210650752039324,0.9397893492479606
07X223,2018/11,6.911111111111111,6.238888888888889,0.07897152222244018,0.9209446835761186
07X223,2018/12,2.393333333333333,3.5600000000000005,0.08148148148148147,0.9185185185185186
07X223,2019/01,-0.8428571428571429,2.085714285714286,0.0782657621551049,0.8688400262680487
07X223,2019/02,0.892857142857143,3.0500000000000003,0.08377442963909129,0.9157965699319083
07X223,2019/03,2.785,2.825,0.07426941990942627,0.9250518439753612
07X223,2019/04,9.2125,3.5125,0.06873365682428799,0.9302249612982404
07X223,2019/05,15.477272727272727,3.227272727272727,0.09229027666707808,0.9066787474212586
07X223,2019/06,20.14375,7.5625,0.10766635286196652,0.6934014635000375
07X224,2018/09,21.279999999999998,13.366666666666667,0.08574914227726169,0.9142508577227383
07X224,2018/10,13.759090909090908,2.7409090909090907,0.08341591509575569,0.9165840849042443
07X224,2018/11,6.911111111111111,6.238888888888889,0.11361481317789661,0.8863851868221034
07X224,2018/12,2.393333333333333,3.5600000000000005,0.10857310552556387,0.8914268944744361
07X224,2019/01,-0.8428571428571429,2.085714285714286,0.11927826879587274,0.8805733852613887
07X224,2019/02,0.892857142857143,3.0500000000000003,0.1027030044545246,0.8955182220185921
07X224,2019/03,2.785,2.825,0.0861736702140646,0.9124220268264338
07X224,2019/04,9.2125,3.5125,0.09380035019518779,0.9061996498048122
07X224,2019/05,15.477272727272727,3.227272727272727,0.10061900716106323,0.8993809928389368
07X224,2019/06,20.146666666666665,7.493333333333334,0.2113871635610766,0.7886128364389234
07X259,2018/09,21.279999999999998,13.366666666666667,0.1268691823156302,0.8731308176843698
07X259,2018/10,13.759090909090908,2.7409090909090907,0.12859611121638295,0.8714038887836171
07X259,2018/11,6.911111111111111,6.238888888888889,0.12633024878010435,0.8736697512198957
07X259,2018/12,2.393333333333333,3.5600000000000005,0.1480950618107897,0.8519049381892103
07X259,2019/01,-1.0875,0.6687500000000001,0.16489023702564834,0.8351097629743517
07X259,2019/02,0.892857142857143,3.0500000000000003,0.14872613420460704,0.851273865795393
